   -0.982204616320E+00    0.824360865017E+00   -0.190570896478E+01    0.299207595787E+00    0.329125344725E+00
   -0.155793244328E+01    0.136956903443E+01   -0.250006750376E+01    0.780447222820E+00    0.222996497907E-01
    0.581892557660E+00   -0.205720377591E+01   -0.312165196519E+00    0.334019386559E+00    0.471233205894E+00
   -0.233409835101E+01   -0.359243366256E+00    0.139881400719E+01    0.188438025976E+00    0.252402896222E+00
    0.260684408932E+01    0.213972290417E+01   -0.989605789210E+00    0.914981475418E+00    0.859731227675E+00
    0.754468864580E+00   -0.758902335070E+00    0.166620166063E+00    0.883267803477E+00    0.126110728390E+00
    0.185002303188E+01    0.805190619518E+00    0.163061271815E+01    0.301278224030E+00    0.712920506392E+00
   -0.229912204664E+01   -0.367432195787E+00    0.282869607291E+01    0.289257098021E+00    0.260428838549E+00
   -0.172861639940E+01    0.131177680930E+01   -0.122502824604E+01    0.341300428811E+00    0.222480206765E+00
   -0.595939560262E+00    0.969287263592E-01   -0.256887812809E+01    0.134065998948E-01    0.687191348715E+00
    0.269926985454E+01    0.170960678158E+01    0.198319081875E+01    0.333574217718E+00    0.314502802559E+00
   -0.578949988366E+00    0.144741309846E+00    0.677713385978E+00    0.742636363213E+00    0.119565962465E+00
   -0.396222556375E+00    0.141718193666E+01    0.139360282065E+01    0.107874458329E+00    0.986630668776E+00
    0.115211976947E+01   -0.214931882007E+01    0.272618778675E+01    0.476459545369E+00    0.763961580063E+00
    0.202687333709E+00    0.981775980473E+00    0.225589322989E-01    0.965941419862E+00    0.112767664401E+00
    0.107594530505E+01    0.201360878055E+01   -0.246692136163E+01    0.871282310212E+00    0.279482585833E+00
    0.220750755465E+01    0.109644543672E+00   -0.516395750451E+00    0.965177667452E+00    0.380021159159E+00
    0.243468209340E+01    0.247937191368E+01   -0.220595283456E+01    0.968743037601E+00    0.648009766354E+00
   -0.276895736416E+00    0.280023838412E+01    0.692292156522E-01    0.788930045852E+00    0.346625074018E+00
   -0.144076238376E+01   -0.605863728668E+00   -0.230754951700E+01    0.848402836325E+00    0.625498263105E-02
