    0.296987300397E+01   -0.232437563547E+00   -0.506466978280E+00    0.000000000000E+00    0.308041050817E+00
   -0.518422064235E+00    0.291364831707E+01    0.259082821811E+01    0.000000000000E+00    0.572311021807E+00
   -0.181306385557E+01    0.190415036776E+01    0.782350678030E+00    0.000000000000E+00    0.937539008333E+00
    0.293715039698E+01   -0.132896277491E+01   -0.134179283348E+01    0.000000000000E+00    0.564396107863E+00
    0.179305365625E+01    0.145036321411E+01    0.204871544084E+01    0.000000000000E+00    0.198759769264E+00
    0.106943273878E+01    0.929829032369E+00    0.268899934296E+01    0.000000000000E+00    0.375029345371E+00
   -0.115907938126E+01   -0.774157375885E+00    0.464732139904E+00    0.000000000000E+00    0.712672370578E+00
   -0.248445456965E+01    0.705431911663E+00    0.267248122074E+01    0.000000000000E+00    0.762616519920E+00
   -0.280071743342E+01    0.282737520802E+01   -0.853406239027E+00    0.000000000000E+00    0.616842952734E+00
    0.545781919961E+00    0.523837268749E-02   -0.212594201097E+01    0.000000000000E+00    0.995390243187E+00
   -0.135191799389E+01    0.148379882588E+01   -0.163482914636E+01    0.000000000000E+00    0.790213105809E+00
   -0.185074523930E+01    0.156788870084E+01   -0.114999003307E+01    0.000000000000E+00    0.692706689824E+00
    0.110984878093E+01   -0.129485963900E+01   -0.116043598982E+01    0.000000000000E+00    0.998971662955E+00
   -0.185362213297E+01    0.259239444827E+01    0.237029639496E+01    0.000000000000E+00    0.990310466968E+00
   -0.271156991730E+01    0.186099527849E+01   -0.299952143586E+00    0.000000000000E+00    0.545680335037E+00
    0.147862639846E+01    0.590015454416E+00   -0.285860817323E+01    0.000000000000E+00    0.886874301641E+00
   -0.166969329461E+01    0.186718299588E+01   -0.291301322130E+01    0.000000000000E+00    0.604644844458E+00
    0.209490179729E+01    0.252273660572E+01    0.246664424200E+01    0.000000000000E+00    0.776916529589E-01
   -0.739507033387E+00    0.147085987169E+01    0.157331884335E+01    0.000000000000E+00    0.952616186191E+00
    0.215049400034E+01   -0.143067082509E-01    0.905638020787E+00    0.000000000000E+00    0.370969021143E+00
    0.428179600546E+00   -0.681314124936E+00    0.250317250270E+01    0.000000000000E+00    0.859783342635E+00
    0.242228560479E+01    0.119826936339E+01    0.288625489216E+01    0.000000000000E+00    0.945837345561E-01
   -0.199819425179E+01    0.290010383229E+01   -0.108232577881E+01    0.000000000000E+00    0.863383233259E+00
    0.191562095872E+01    0.119066678307E+00   -0.288522821329E+00    0.000000000000E+00    0.546375454054E+00
