   -9.8220461632E-01    8.2436086502E-01   -1.9057089648E+00    2.9920759579E-01   -1.5302707460E-01    7.6831174269E-01
   -1.5579324433E+00    1.3695690344E+00   -2.5000675038E+00    7.8044722282E-01   -6.1231936460E-02    4.0446917130E-01
    5.8189255766E-01   -2.0572037759E+00   -3.1216519652E-01    3.3401938656E-01   -9.4254552856E-01    8.7241985639E-01
   -2.3340983510E+00   -3.5924336626E-01    1.3988140072E+00    1.8843802598E-01    4.4804484153E-01    6.5312436099E-01
    2.6068440893E+00    2.1397229042E+00   -9.8960578921E-01    9.1498147542E-01   -1.0007981620E-01    9.4162391097E-01
    7.5446886458E-01   -7.5890233507E-01    1.6662016606E-01    8.8326780348E-01   -6.0674374099E-01    7.8873006819E-01
    1.8500230319E+00    8.0519061952E-01    1.6306127182E+00    3.0127822403E-01    2.1949964498E-01    7.6530289590E-01
   -2.2991220466E+00   -3.6743219579E-01    2.8286960729E+00    2.8925709802E-01    7.4725779594E-01    7.0473777518E-01
   -1.7286163994E+00    1.3117768093E+00   -1.2250282460E+00    3.4130042881E-01    4.4354271705E-01    6.8832176315E-01
   -5.9593956026E-01    9.6928726359E-02   -2.5688781281E+00    1.3406599895E-02   -6.0084095617E-01    8.7049571085E-01
    2.6992698545E+00    1.7096067816E+00    1.9831908188E+00    3.3357421772E-01    2.3095584838E-01    4.8512966582E-01
   -5.7894998837E-01    1.4474130985E-01    6.7771338598E-01    7.4263636321E-01    4.5429746514E-01    7.1929046786E-01
   -3.9622255637E-01    1.4171819367E+00    1.3936028206E+00    1.0787445833E-01    9.1158486859E-01    9.8369059820E-01
    1.1521197695E+00   -2.1493188201E+00    2.7261877868E+00    4.7645954537E-01   -2.8454701362E-01    9.9529960531E-01
    2.0268733371E-01    9.8177598047E-01    2.2558932299E-02    9.6594141986E-01    2.8210614461E-01    7.9914419245E-01
    1.0759453051E+00    2.0136087805E+00   -2.4669213616E+00    8.7128231021E-01   -2.3349295305E-01    9.3165043084E-01
    2.2075075546E+00    1.0964454367E-01   -5.1639575045E-01    9.6517766745E-01   -5.2542157147E-01    9.8686109237E-01
    2.4346820934E+00    2.4793719137E+00   -2.2059528346E+00    9.6874303760E-01   -1.7670406193E-01    9.8944087595E-01
   -2.7689573642E-01    2.8002383841E+00    6.9229215652E-02    7.8893004585E-01    9.3995234052E-01    9.4415290320E-01
   -1.4407623838E+00   -6.0586372867E-01   -2.3075495170E+00    8.4840283633E-01   -4.9679042951E-01    2.4575426700E-01
