    0.609749684993E+00    0.270964529876E+00    0.107343708713E+00    0.765119854513E+00    0.523686736409E+00    0.963707926570E-01    0.249367395394E+00    0.513850285725E+00    0.484576035485E+00    0.455482822918E+00    0.646673013355E+00
    0.288813197821E+00    0.621351048325E+00    0.561643963090E+00    0.641849098325E+00    0.954082914963E+00    0.498242778499E+00    0.601124334873E-01    0.820772526496E-01    0.620695572983E+00    0.465900453970E+00    0.130942618962E+01
    0.331976866092E+00    0.460982982093E+00    0.593303421548E-01    0.884286370441E-01    0.567884799333E+00    0.268015338098E+00    0.755479839865E+00    0.829097224462E+00    0.440991342355E+00    0.862321025576E+00    0.131712636848E+01
    0.856315762363E+00    0.307939421317E+00    0.420160959552E+00    0.188515852407E+00    0.867169872272E+00    0.895356120353E+00    0.189823326694E+00    0.378439141558E+00    0.534944137562E-02    0.431448995369E+00    0.119347082220E+01
    0.532746020814E+00    0.425934077617E+00    0.435272732919E+00    0.441157993674E+00    0.816553217492E+00    0.549444408410E+00    0.296518058038E+00    0.285598043040E+00    0.549817994879E+00    0.356822923901E+00    0.114846197170E+01
    0.633581988247E+00    0.396216649300E+00    0.818156519258E+00    0.615615858255E+00    0.398737571531E+00    0.695929166049E+00    0.122584262474E+00    0.408885047736E+00    0.726473377980E+00    0.206794772125E+00    0.123255273453E+01
    0.403464229204E+00    0.380984564150E+00    0.571044246256E+00    0.917826127405E+00    0.932337963759E-01    0.920080074696E+00    0.949854018299E+00    0.269919845127E+00    0.728076396021E+00    0.527651440400E+00    0.140417053956E+01
    0.630578905629E+00    0.459310495442E+00    0.320503023029E+00    0.894276344888E-01    0.858031421505E+00    0.993125719050E+00    0.696586034026E-01    0.364268687303E+00    0.722625585021E+00    0.516194224806E+00    0.156881601091E+01
    0.958570673973E+00    0.292274954198E+00    0.312983702178E+00    0.400753237855E+00    0.644313408822E+00    0.878849869465E+00    0.486351433257E+00    0.575692931448E-01    0.848267599108E+00    0.155247094683E+00    0.113154017562E+01
    0.838037991656E+00    0.866026586785E+00    0.491018170182E+00    0.475924547406E+00    0.285419868159E+00    0.412955127911E+00    0.786020119884E-01    0.228751007661E+00    0.171082797024E+00    0.415728867547E+00    0.116642072700E+01
    0.488459412821E+00    0.183740760189E-01    0.954186496861E+00    0.478503792200E+00    0.361202557748E+00    0.355855128050E+00    0.337010404824E+00    0.606423142715E+00    0.862946963369E+00    0.177233629084E+00    0.951406760883E+00
    0.527650902647E+00    0.182958238481E+00    0.570182178054E+00    0.750460078312E+00    0.323652244685E+00    0.677577957919E+00    0.155325399464E+00    0.792353512634E+00    0.554556862910E+00    0.938323907049E+00    0.138716325686E+01
    0.812091656444E+00    0.492611785692E-01    0.769884936793E+00    0.147471194497E+00    0.650756316575E+00    0.218908178915E+00    0.712438773453E+00    0.612651139775E+00    0.733936756763E+00    0.801756785788E+00    0.132091152519E+01
    0.228219634808E+00    0.890838863833E+00    0.503290504377E+00    0.431051948400E+00    0.926712896238E+00    0.344279530146E-01    0.743898059250E+00    0.949472151695E+00    0.236973653073E+00    0.917751283768E+00    0.137594946603E+01
    0.507961406205E+00    0.208888213606E+00    0.408966038684E+00    0.417619166328E+00    0.615709721746E+00    0.329058159635E+00    0.974038425623E+00    0.725691073143E+00    0.850158058612E+00    0.279670015216E-01    0.121013087685E+01
    0.959251703319E+00    0.625159545506E+00    0.356278554690E+00    0.887460559046E+00    0.172709738880E+00    0.373575798553E+00    0.765062726011E+00    0.762425998445E+00    0.948403371152E+00    0.135190274671E+00    0.169190732781E+01
    0.126005995890E+00    0.754697710343E+00    0.433526933299E+00    0.678364609631E+00    0.108641066852E+00    0.703488403116E+00    0.222835942250E+00    0.831595534699E+00    0.165983705713E-01    0.990661448933E+00    0.667366236478E+00
    0.814370447180E+00    0.900873488830E+00    0.374932038229E-01    0.266553258579E-01    0.363752584526E+00    0.950722896776E+00    0.595965646928E+00    0.341234556459E+00    0.853091428825E+00    0.689399270695E+00    0.187195673245E+01
    0.438181284172E+00    0.667396751184E-01    0.884671980856E+00    0.935389054741E+00    0.415662765225E+00    0.375063449899E+00    0.413385493961E+00    0.473755452534E+00    0.186702890500E+00    0.749935624237E+00    0.134851525569E+01
    0.159976819457E-01    0.534583114934E+00    0.310516921948E+00    0.108488663097E+00    0.272967433211E+00    0.156555295616E-01    0.823283344457E+00    0.378439190938E+00    0.189201314139E-02    0.322917106100E-01    0.358136885228E+00
    0.430405329694E+00    0.691421107992E+00    0.507394597511E+00    0.202118775869E+00    0.276659127992E-01    0.847918875394E+00    0.690518473297E+00    0.906361434486E+00    0.698144794051E+00    0.168343363425E+00    0.116699111133E+01
    0.674971582240E+00    0.246525855971E-01    0.951911828634E+00    0.594897183106E+00    0.169479898790E+00    0.788382097386E+00    0.416231569005E+00    0.727404249382E+00    0.431521075468E-02    0.120062569944E+00    0.101983108551E+01
    0.521795535022E+00    0.498048303711E+00    0.107787904926E-02    0.986478169380E+00    0.519267671004E+00    0.496931345249E+00    0.642055317946E+00    0.212048317089E+00    0.949140543575E+00    0.241861710941E+00    0.884690572991E+00
    0.305769181662E+00    0.428673095938E+00    0.802146136396E+00    0.651619559838E+00    0.723750040700E+00    0.388747268097E+00    0.160462752322E+00    0.296479386993E+00    0.613365327595E+00    0.920297464030E+00    0.154717743913E+01
