   -0.982204616320E+00    0.824360865017E+00   -0.190570896478E+01    0.299207595787E+00    0.594893382024E+00
   -0.155793244328E+01    0.136956903443E+01   -0.250006750376E+01    0.780447222820E+00    0.283532699190E+00
    0.581892557660E+00   -0.205720377591E+01   -0.312165196519E+00    0.334019386559E+00    0.827255765258E+00
   -0.233409835101E+01   -0.359243366256E+00    0.139881400719E+01    0.188438025976E+00    0.348989265737E+00
    0.260684408932E+01    0.213972290417E+01   -0.989605789210E+00    0.914981475418E+00    0.297003575338E+00
    0.754468864580E+00   -0.758902335070E+00    0.166620166063E+00    0.883267803477E+00    0.950464037929E+00
    0.185002303188E+01    0.805190619518E+00    0.163061271815E+01    0.301278224030E+00    0.281635449105E+00
   -0.229912204664E+01   -0.367432195787E+00    0.282869607291E+01    0.289257098021E+00    0.476790859909E+00
   -0.172861639940E+01    0.131177680930E+01   -0.122502824604E+01    0.341300428811E+00    0.479147938772E+00
   -0.595939560262E+00    0.969287263592E-01   -0.256887812809E+01    0.134065998948E-01    0.628155946223E+00
    0.269926985454E+01    0.170960678158E+01    0.198319081875E+01    0.333574217718E+00    0.791756827696E-01
   -0.578949988366E+00    0.144741309846E+00    0.677713385978E+00    0.742636363213E+00    0.777938355503E+00
   -0.396222556375E+00    0.141718193666E+01    0.139360282065E+01    0.107874458329E+00    0.895947912706E+00
    0.115211976947E+01   -0.214931882007E+01    0.272618778675E+01    0.476459545369E+00    0.937756540282E+00
    0.202687333709E+00    0.981775980473E+00    0.225589322989E-01    0.965941419862E+00    0.982667075994E+00
    0.107594530505E+01    0.201360878055E+01   -0.246692136163E+01    0.871282310212E+00    0.963074124134E+00
    0.220750755465E+01    0.109644543672E+00   -0.516395750451E+00    0.965177667452E+00    0.740065760241E+00
    0.243468209340E+01    0.247937191368E+01   -0.220595283456E+01    0.968743037601E+00    0.429539652608E+00
   -0.276895736416E+00    0.280023838412E+01    0.692292156522E-01    0.788930045852E+00    0.968739219924E+00
   -0.144076238376E+01   -0.605863728668E+00   -0.230754951700E+01    0.848402836325E+00    0.129614423942E+00
    0.109046477096E+00   -0.940781659918E+00    0.122042906178E+01    0.324996097517E+00    0.980717244689E+00
    0.244996111185E+01   -0.795165627434E+00    0.225620503805E+01    0.783149841141E+00    0.413197932604E+00
   -0.268498183790E+01   -0.116533435809E+01   -0.245470674024E+01    0.616321387548E+00    0.356509234641E-01
   -0.411373090855E+00   -0.204752343252E+01   -0.777022277603E+00    0.315889256777E+00    0.416773602762E+00
    0.245228232314E+01    0.738586328173E+00   -0.150686904380E+01    0.325231500425E-01    0.334878921552E+00
   -0.204401454397E+01   -0.293963213719E+01    0.138402858536E+01    0.270943050333E+00    0.134266757154E+00
   -0.118959427553E+01    0.109424940196E+01   -0.248201019852E+01    0.416179640812E+00    0.457428769137E+00
    0.346985253955E+00    0.264985010878E+01   -0.224117516436E+01    0.663613774651E+00    0.983130857774E+00
    0.240946250791E+01    0.294568667800E+01   -0.307566158080E+00    0.841242161676E+00    0.191010811129E+00
   -0.157117648062E+01    0.514207714882E+00   -0.154765954106E+01    0.165999639729E+00    0.421268195030E+00
   -0.164479714602E+01   -0.286256683001E+01    0.198685663157E+01    0.479000268947E+00    0.199013911044E+00
   -0.288767374666E+01   -0.146338185146E+01    0.225408009440E+01    0.576688067381E+00    0.119884067443E+00
    0.187737951307E+01   -0.242991837447E+01   -0.127023673249E+01    0.812862823973E+00    0.921989096604E+00
    0.179268186453E+01   -0.297206100921E+01    0.120211858568E+01    0.477510533567E+00    0.986908012787E+00
    0.201883493810E+01    0.678486202507E+00   -0.387981166098E+00    0.925562993085E+00    0.671966537813E+00
