 -1.00000000000000e+00   2.00002460306715e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
 -8.18181818181818e-01   1.67539639835347e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
 -6.36363636363636e-01   1.39947592057871e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
 -4.54545454545455e-01   1.18879973347279e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
 -2.72727272727273e-01   1.06528674958582e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
 -9.09090909090908e-02   9.88431531709988e-01   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
  9.09090909090908e-02   1.00946733486187e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
  2.72727272727273e-01   1.10118447020035e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
  4.54545454545455e-01   1.19676743987691e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
  6.36363636363636e-01   1.39254917968955e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
  8.18181818181818e-01   1.67921832860701e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
  1.00000000000000e+00   2.00713774016320e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
